L,b,h,F,fleche_mm,sigma_MPa
1.6013366997884682,0.08510815850009441,0.04243623878163622,2743.2816653706764,32.98961304751855,171.9726350165688
2.289782664391835,0.08748342611119347,0.027134599133999404,164.67141265808422,21.54495959379968,35.12296101215937
1.6243974488422301,0.05644535690052957,0.09993686660313109,143.89835066862838,0.2085297391413264,2.4878241813833473
1.3842038556730574,0.027684222575383104,0.08315686538780878,1002.6457865011206,3.1817183365389345,43.49809981853962
0.5913752464583053,0.023667106213063067,0.02935119056422207,801.7749326281906,5.277889222601542,139.53085722675416
0.9662922943037141,0.020785908596719707,0.04187300532072133,283.50950427744664,3.1927319469350075,45.10140917541743
0.8041509111313893,0.027929927270751824,0.02475231791413613,3373.990154547705,78.90049986610171,951.3297234873537
0.7741602181332002,0.12038799057661247,0.07091682018552865,3763.29022756008,0.7745866940847497,28.871419664478925
1.0112522253118326,0.04083561596163283,0.1458084841152072,3255.347380954459,0.5065578050410551,22.751151342132996
2.4723909581232104,0.024729409625348187,0.09642166759333459,449.073734328193,5.83139053952045,28.97497211509288
1.5491423093430017,0.031304715405833274,0.04390486376435111,1785.787159803868,47.730576174726544,275.0662039255855
2.077080908860049,0.05693552171466052,0.06416657832339186,643.5933549743912,7.303020872358676,34.21489006004498
1.2305455290316645,0.06805355647906647,0.1254613385557274,161.53443089272088,0.04265974807497311,1.1133799170123573
1.4056865309257387,0.03278900980967641,0.061080250853229094,3771.658592862278,26.70593473438953,260.0412123369798
1.2084349118714999,0.022467211407011797,0.02842672719073905,590.8761917099064,38.48373557551246,235.97614937931468
0.7094120799577258,0.0439751887440282,0.0428961813265091,1769.5850886879532,3.466923633104488,93.08427120632452
1.8245132479785597,0.032060647806840654,0.1093536809726046,420.5496705520526,1.1604502981418818,12.008159901609321
0.8269007184069023,0.03112813699336475,0.07324126746855587,107.66586808297157,0.09481087782221818,3.199026474377643
0.522265699641534,0.1383466834878967,0.07420850758560986,148.18289116018087,0.007111863745332047,0.6094873143206542
1.5894434408540286,0.06923579406774201,0.1146969581049596,696.7259898040679,0.510095586102707,7.294975916334592
0.6867345554242545,0.061423244029870275,0.12114658847082618,1486.7185041372352,0.0839788320528781,6.7953803645381825
2.6964292382323185,0.04622305897147301,0.12761591702479247,370.42925591170547,1.4399248909325972,7.9611752303200625
2.5755671278146175,0.05947781581684133,0.05986508209270465,1538.0162016713518,39.2233306205794,111.50205147392721
0.970531107074157,0.08136708217604174,0.08892445104655582,1570.2398381082066,0.4778842819593472,14.211357789180484
0.5140407988244744,0.08230966719073717,0.09191520434520506,686.7202538050049,0.027797158641750138,3.0458123049425385
2.6384098190708016,0.02826654208637528,0.06791158112548268,3583.9680255446283,141.62090901350516,435.20839503120925
1.0768669164260418,0.05478470057162216,0.027988468302495788,677.8447087087786,13.423331730873013,102.05303836829356
2.8260097798820594,0.04586892550627365,0.09972908467425813,582.0858709820503,5.5000250792523575,21.634643127521795
2.8106844722855726,0.1155565114991371,0.08534371209936067,218.14337646209447,1.2844287005200397,4.37087005534144
2.3053686270161675,0.07137731952307343,0.02379052756123274,333.1936876425702,80.90700875076001,114.08275858219396
0.8474142794874866,0.05847950350603443,0.05092042348091285,118.01169086000259,0.1771631387352486,3.957166927735504
0.9968602605641343,0.02523523637337651,0.02839689650936272,1192.2229030727503,38.929694366752116,350.4240138771435
2.2976457465120212,0.067764190120834,0.039476904011342136,264.3959351256971,14.652616056058676,34.514586148247965
0.8822329194633086,0.025327399074742147,0.020742068255529354,328.66287808951677,19.01929246675411,159.65791439082886
0.6774246523072674,0.03945539610001071,0.04480672028927445,2039.8148596719627,3.403130185116376,104.6671210720227
1.3559560180528951,0.026670150465221053,0.060562806039264144,359.69878841645095,2.8831885693596435,29.915645929273094
2.675715980258062,0.08065602887814541,0.06969517647736158,257.919130306944,3.4466666946011615,10.568966921595875
1.7401490987590198,0.03030492621688312,0.07614207279505601,193.7421187225459,1.4535728655014593,11.513281796056019
1.388557334045688,0.044048482760712784,0.10785396825653207,2072.340826224426,1.9122910373853312,33.69558795251964
0.5950973474497456,0.1215626889798508,0.030872602380444533,166.099009145668,0.18640251384334303,5.118698261192065
1.5050074397167013,0.030186957843347358,0.025495232183985986,590.0842568281794,76.590411425054,271.5605215487205
2.9470102457186336,0.05564043753887585,0.11121853986401202,726.5392169589369,4.6272460295968685,18.665818684987475
0.6426530247380413,0.0465498606454336,0.02742052737948824,1471.8204840976528,7.753171884761964,162.14839619192682
1.2656361513845584,0.020743863305064034,0.14256232973738114,1191.0490326655424,0.7652317094129949,21.453124480677456
2.4082355179288077,0.09879658023525034,0.10922009831635265,2384.460350357005,4.928083664220585,29.23433872015561
1.8853849259633764,0.022985258570870908,0.05486908415102024,119.1327985421668,4.005341999635576,19.475015350040977
1.7432259196958946,0.05200345443554737,0.14448869469028042,318.8922020511415,0.20512180227526963,3.0721958328128975
1.7603899181320826,0.06189532572918664,0.02433551824072919,299.18475828523646,34.85195374746694,86.21057400788418
0.9521568434304332,0.07094824298540074,0.036832492028316066,177.042829848221,0.8211255456593468,10.508342865470253
0.8461139688377556,0.08009858780243485,0.07236281592074857,309.95966240671925,0.11783145376457979,3.75171222290292
2.131942068996694,0.03331645983262941,0.04048624027345298,335.95567149955053,28.045790142556914,78.69277909816527
2.134817505490071,0.02040619519516536,0.12984129964287766,770.3109058805782,3.1958648926952975,28.68073705581434
2.5680843379420395,0.05885215040925641,0.06050607864708982,444.09751318904557,10.989742727430535,31.759855843974524
